,SPY:Volume,SPY:Price,NAS:Volume,NAS:Price,DAX:Volume,DAX:Price,NIK:Volume,NIK:Price,GLF:Price,GLF:Volume,OLF:Price,OLF:Volume
2014-07-31,4193000000.0,1930.670044,2273380000.0,4369.77002,131077400.0,9407.480469,154100.0,15620.769531,1281.3,5663.0,98.17,335785.0
2014-08-01,3789660000.0,1925.150024,2050340000.0,4352.640137,141582500.0,9210.080078,143300.0,15523.110352,1294.1,4907.0,97.88,274992.0
2014-08-04,3072920000.0,1938.98999,1677400000.0,4383.890137,85304300.0,9154.139648,123600.0,15474.5,1287.7,917.0,98.29,204262.0
2014-08-05,3462520000.0,1920.209961,1916180000.0,4352.839844,80560700.0,9189.740234,131500.0,15320.30957,1284.0,825.0,97.38,252426.0
2014-08-06,3539150000.0,1920.23999,1819310000.0,4355.049805,98898300.0,9130.040039,135500.0,15159.790039,1306.7,706.0,96.92,275610.0
2014-08-07,3230520000.0,1909.569946,1866330000.0,4334.970215,97954700.0,9038.969727,143100.0,15232.370117,1310.8,225.0,97.34,306339.0
2014-08-08,2902280000.0,1931.589966,1759060000.0,4370.899902,102515800.0,9009.320312,177200.0,14778.370117,1308.9,586.0,97.65,287041.0
2014-08-11,2784890000.0,1936.920044,1537880000.0,4401.330078,81228900.0,9180.740234,114600.0,15130.519531,1308.5,194.0,98.08,265164.0
2014-08-12,2611700000.0,1933.75,1560220000.0,4389.25,74774600.0,9069.469727,89300.0,15161.30957,1308.8,438.0,97.37,259142.0
2014-08-13,2718020000.0,1946.719971,1611690000.0,4434.129883,82251600.0,9198.879883,96300.0,15213.629883,1312.8,238.0,97.59,271650.0
2014-08-14,2609460000.0,1955.180054,1549820000.0,4453.0,80394300.0,9225.099609,92700.0,15314.570312,1313.9,320.0,95.58,362914.0
2014-08-15,3023380000.0,1955.060059,1799460000.0,4464.930176,110261800.0,9092.599609,88700.0,15318.339844,1304.5,199.0,97.35,285253.0
2014-08-18,2638160000.0,1971.73999,1571100000.0,4508.310059,63822100.0,9245.330078,77300.0,15322.599609,1297.7,100.0,96.41,169687.0
2014-08-19,2656430000.0,1981.599976,1556560000.0,4527.509766,57793200.0,9334.280273,94200.0,15449.790039,1295.1,144.0,94.48,140177.0
2014-08-20,2579380000.0,1986.51001,1502290000.0,4526.47998,63229700.0,9314.570312,92700.0,15454.450195,1293.4,332.0,96.07,22888.0
2014-08-21,2638920000.0,1992.369995,1421730000.0,4532.100098,67874900.0,9401.530273,117700.0,15586.200195,1273.7,264.0,93.96,236184.0
2014-08-22,2301860000.0,1988.400024,1311810000.0,4538.549805,70036600.0,9339.169922,102300.0,15539.19043,1278.6,119.0,93.65,201428.0
2014-08-25,2233880000.0,1997.920044,1384620000.0,4557.350098,53554100.0,9510.139648,81900.0,15613.25,1277.3,251.0,93.35,137420.0
2014-08-26,2451950000.0,2000.02002,1469620000.0,4570.640137,66737100.0,9588.150391,86400.0,15521.219727,1283.8,74.0,93.86,176280.0
2014-08-27,2344350000.0,2000.119995,1389470000.0,4569.620117,69031300.0,9569.709961,102200.0,15534.820312,1282.5,6284.0,93.88,174908.0
2014-08-28,2282400000.0,1996.73999,1309580000.0,4557.700195,72124500.0,9462.55957,99300.0,15459.860352,1289.5,4907.0,94.55,262292.0
2014-08-29,2259130000.0,2003.369995,1352830000.0,4580.27002,68471200.0,9470.169922,111000.0,15424.589844,1286.5,2253.0,95.96,234972.0
2014-09-02,2819980000.0,2002.280029,1859080000.0,4598.189941,55157400.0,9507.019531,122600.0,15668.599609,1264.3,11749.0,92.88,334019.0
2014-09-03,2809980000.0,2000.719971,1897450000.0,4572.560059,90121000.0,9626.490234,137800.0,15728.349609,1269.4,5138.0,95.54,306399.0
2014-09-04,3072410000.0,1997.650024,1728700000.0,4562.290039,106652400.0,9724.259766,110900.0,15676.179688,1265.6,5462.0,94.45,254140.0
2014-09-05,2818300000.0,2007.709961,1641830000.0,4582.899902,77345000.0,9747.019531,109600.0,15668.679688,1266.3,5095.0,93.29,261386.0
2014-09-08,2789090000.0,2001.540039,1670210000.0,4592.290039,53013300.0,9758.030273,95600.0,15705.110352,1253.2,7734.0,92.66,277990.0
2014-09-09,2882830000.0,1988.439941,1956550000.0,4552.290039,57197900.0,9710.700195,106100.0,15749.150391,1247.3,5743.0,92.75,292608.0
2014-09-10,2912430000.0,1995.689941,1808650000.0,4586.52002,62415400.0,9700.169922,109700.0,15788.780273,1244.1,3792.0,91.67,314623.0
2014-09-11,2941690000.0,1997.449951,1704850000.0,4591.810059,62050300.0,9691.280273,130300.0,15909.200195,1237.9,5424.0,92.83,421150.0
2014-09-12,3206570000.0,1985.540039,1784170000.0,4567.600098,52625100.0,9651.129883,183400.0,15948.290039,1230.4,3876.0,92.27,314338.0
2014-09-15,2776530000.0,1984.130005,1940520000.0,4518.899902,55750900.0,9659.629883,0.0,15948.290039,1234.1,5132.0,92.92,271149.0
2014-09-16,3160310000.0,1998.97998,1879350000.0,4552.759766,62265100.0,9632.929688,121300.0,15911.530273,1235.7,5190.0,94.88,305797.0
2014-09-17,3209420000.0,2001.569946,1796710000.0,4562.189941,67216900.0,9661.5,114700.0,15888.669922,1234.9,2745.0,94.42,317498.0
2014-09-18,3235340000.0,2011.359985,1774840000.0,4593.430176,81235700.0,9798.129883,143100.0,16067.570312,1225.9,2959.0,93.07,180571.0
2014-09-19,4880220000.0,2010.400024,3178490000.0,4579.790039,195350400.0,9799.259766,171300.0,16321.169922,1215.5,2649.0,92.41,119656.0
2014-09-22,3349670000.0,1994.290039,1881520000.0,4527.689941,73981000.0,9749.540039,129100.0,16205.900391,1216.8,1886.0,91.52,23942.0
2014-09-23,3279350000.0,1982.77002,1847730000.0,4508.689941,88196000.0,9595.030273,,,1221.0,4567.0,91.56,247770.0
2014-09-24,3313850000.0,1998.300049,1765260000.0,4555.220215,85850600.0,9661.969727,133300.0,16167.450195,1218.6,3059.0,92.8,282634.0
2014-09-25,3273050000.0,1965.98999,1939610000.0,4466.75,97697000.0,9510.009766,148700.0,16374.139648,1221.2,8882.0,92.53,248852.0
2014-09-26,2929440000.0,1982.849976,1637480000.0,4512.189941,83499600.0,9490.549805,127400.0,16229.860352,1214.1,19497.0,93.54,258890.0
2014-09-29,3094440000.0,1977.800049,1737750000.0,4505.850098,77424800.0,9422.910156,107900.0,16310.639648,1217.5,6344.0,94.57,261246.0
2014-09-30,3951100000.0,1972.290039,2200380000.0,4493.390137,89859600.0,9474.299805,152500.0,16173.519531,1210.5,680.0,91.16,440735.0
2014-10-01,4188590000.0,1946.160034,2312630000.0,4422.089844,83526600.0,9382.030273,137100.0,16082.25,1214.6,178.0,90.73,403529.0
2014-10-02,4012510000.0,1946.170044,2165500000.0,4430.200195,122375300.0,9195.679688,175400.0,15661.990234,1214.2,176.0,91.01,449554.0
2014-10-03,3561320000.0,1967.900024,1777640000.0,4475.620117,,,139700.0,15708.650391,1192.2,499.0,89.74,342795.0
2014-10-06,3358690000.0,1964.819946,1828240000.0,4454.799805,103676300.0,9209.509766,127600.0,15890.950195,1206.7,415.0,90.34,276614.0
2014-10-07,3687870000.0,1935.099976,2111360000.0,4385.200195,105001700.0,9086.209961,134800.0,15783.830078,1211.7,272.0,88.85,324552.0
2014-10-08,4441890000.0,1968.890015,2451630000.0,4468.589844,112047000.0,8995.330078,150200.0,15595.980469,1205.3,9.0,87.31,395635.0
2014-10-09,4324020000.0,1928.209961,2264220000.0,4378.339844,104101300.0,9005.019531,141000.0,15478.929688,1224.6,19.0,85.77,369409.0
2014-10-10,4550540000.0,1906.130005,2765750000.0,4276.240234,162566100.0,8788.80957,186100.0,15300.549805,1221.0,186.0,85.82,419544.0
2014-10-13,4352580000.0,1874.73999,2467830000.0,4213.660156,112875000.0,8812.429688,0.0,15300.549805,1229.3,103.0,85.74,312453.0
2014-10-14,4812010000.0,1877.699951,2496120000.0,4227.169922,116078300.0,8825.209961,186200.0,14936.509766,1233.6,73.0,81.84,488325.0
2014-10-15,6090800000.0,1862.48999,3058740000.0,4215.319824,153532200.0,8571.950195,152600.0,15073.519531,1244.1,250.0,81.78,499957.0
2014-10-16,5073150000.0,1862.76001,2591940000.0,4217.390137,224468500.0,8582.900391,198900.0,14738.379883,1240.5,6.0,82.7,437353.0
2014-10-17,4482120000.0,1886.76001,2260070000.0,4258.439941,181971200.0,8850.269531,178600.0,14532.509766,1238.3,356.0,82.75,182297.0
2014-10-20,3331210000.0,1904.01001,1717370000.0,4316.069824,103016000.0,8717.759766,162000.0,15111.230469,1244.0,105.0,82.71,106147.0
2014-10-21,3987090000.0,1941.280029,1997580000.0,4419.47998,118317300.0,8886.959961,143000.0,14804.280273,1251.0,48.0,82.81,23442.0
2014-10-22,3761930000.0,1927.109985,1967020000.0,4382.850098,97874300.0,8940.139648,137400.0,15195.769531,1244.8,2.0,80.52,364675.0
2014-10-23,3789250000.0,1950.819946,1952380000.0,4452.790039,108376900.0,9047.30957,119600.0,15138.959961,1228.5,2.0,82.09,363293.0
2014-10-24,3078380000.0,1964.579956,1754300000.0,4483.720215,98966500.0,8987.799805,121800.0,15291.639648,1231.2,71.0,81.01,284200.0
2014-10-27,3538860000.0,1961.630005,1585580000.0,4485.930176,111764500.0,8902.610352,121000.0,15388.719727,1229.1,282.0,81.0,293431.0
2014-10-28,3653260000.0,1985.050049,1966920000.0,4564.290039,78580500.0,9068.19043,122300.0,15329.910156,1229.2,46.0,81.42,232106.0
2014-10-29,3740350000.0,1982.300049,2184050000.0,4549.22998,89708100.0,9082.80957,148800.0,15553.910156,1224.9,131775.0,82.2,289766.0
2014-10-30,3586150000.0,1994.650024,2034960000.0,4566.140137,119733200.0,9114.839844,184100.0,15658.200195,1198.6,211172.0,81.12,279510.0
2014-10-31,4292290000.0,2018.050049,2424360000.0,4630.740234,123211200.0,9326.870117,268500.0,16413.759766,1171.6,302688.0,80.54,307610.0
2014-11-03,3555440000.0,2017.810059,2033000000.0,4638.910156,79777600.0,9251.700195,,,1169.8,129587.0,78.78,398037.0
2014-11-04,3956260000.0,2012.099976,1939320000.0,4623.640137,90365900.0,9166.469727,335600.0,16862.470703,1167.7,135461.0,77.19,445741.0
2014-11-05,3766590000.0,2023.569946,2001870000.0,4620.720215,81034800.0,9315.480469,232200.0,16937.320312,1145.7,261388.0,78.68,458730.0
2014-11-06,3669770000.0,2031.209961,1986820000.0,4638.470215,124002400.0,9377.410156,199000.0,16792.480469,1142.6,168999.0,77.91,305889.0
2014-11-07,3704280000.0,2031.920044,1978830000.0,4632.529785,104437000.0,9291.830078,153300.0,16880.380859,1169.8,298930.0,78.65,324844.0
2014-11-10,3284940000.0,2038.26001,1830010000.0,4651.620117,71162800.0,9351.870117,125600.0,16780.529297,1159.8,199368.0,77.4,338566.0
2014-11-11,2958320000.0,2039.680054,1663690000.0,4660.560059,79810300.0,9369.030273,154000.0,17124.109375,1163.0,187604.0,77.94,332196.0
2014-11-12,3246650000.0,2038.25,1773060000.0,4675.140137,93733900.0,9210.959961,193300.0,17197.050781,1159.1,184039.0,77.18,377734.0
2014-11-13,3455270000.0,2039.329956,1857580000.0,4680.140137,82312000.0,9248.509766,159800.0,17392.789062,1161.5,188016.0,74.21,464193.0
2014-11-14,3227130000.0,2039.819946,1739950000.0,4688.540039,76730500.0,9252.94043,196000.0,17490.830078,1185.6,294716.0,75.82,372574.0
2014-11-17,3152890000.0,2041.319946,1695070000.0,4671.0,72034400.0,9306.349609,192800.0,16973.800781,1183.5,199789.0,75.64,293382.0
2014-11-18,3416190000.0,2051.800049,1655760000.0,4702.439941,73982400.0,9456.530273,158100.0,17344.060547,1197.1,171032.0,74.61,193193.0
2014-11-19,3390850000.0,2048.719971,1641560000.0,4675.709961,73153500.0,9472.799805,170100.0,17288.75,1193.9,266464.0,74.58,151475.0
2014-11-20,3128290000.0,2052.75,1667330000.0,4701.870117,82097800.0,9483.969727,144000.0,17300.859375,1190.9,187658.0,75.58,28248.0
2014-11-21,3916420000.0,2063.5,1854340000.0,4712.970215,166634400.0,9732.549805,156300.0,17357.509766,1197.7,200342.0,76.51,286451.0
2014-11-24,3128060000.0,2069.409912,1568130000.0,4754.890137,97612300.0,9785.540039,0.0,17357.509766,1195.7,158468.0,75.78,194737.0
2014-11-25,3392940000.0,2067.030029,1720140000.0,4758.25,117773900.0,9861.209961,170600.0,17407.619141,1197.1,210718.0,74.09,294447.0
2014-11-26,2745260000.0,2072.830078,1362930000.0,4787.319824,89124300.0,9915.55957,136500.0,17383.580078,1196.6,75146.0,73.69,258349.0
2014-11-28,2504640000.0,2067.560059,998600000.0,4791.629883,98906800.0,9980.849609,149100.0,17459.849609,1175.2,11175.0,66.15,552823.0
2014-12-01,4159010000.0,2053.439941,1893600000.0,4727.350098,97092800.0,9963.509766,125900.0,17590.099609,1218.0,5524.0,69.0,520303.0
